[INFO] [1764462858.988742019] [cg_autonomous_navigator]: Tentando conectar ao serviço /get_map...
[INFO] [1764462858.988955496] [cg_autonomous_navigator]: Serviço /get_map disponível, enviando request...
[WARN] [1764462876.989092727] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 7)
[WARN] [1764462877.489004476] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 8)
[WARN] [1764462877.989135255] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 9)
[WARN] [1764462878.489033321] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (12, 9)
[WARN] [1764462878.989030881] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 9)
[WARN] [1764462879.489029427] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 10)
[WARN] [1764462879.989053693] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 11)
[WARN] [1764462880.489076246] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (12, 11)
[WARN] [1764462880.989072674] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 11)
[WARN] [1764462881.489056988] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (10, 11)
[WARN] [1764462881.989065094] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (9, 11)
[WARN] [1764462882.489083705] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (8, 11)
[WARN] [1764462882.989074744] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (7, 11)
[WARN] [1764462883.489110972] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (6, 11)
[WARN] [1764462883.989084444] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (5, 11)
[WARN] [1764462884.489099463] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (5, 12)
[WARN] [1764462884.989102118] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (5, 13)
[WARN] [1764462885.489130292] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (6, 13)
[WARN] [1764462885.989119830] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (7, 13)
[WARN] [1764462886.489154697] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (7, 14)
[WARN] [1764462886.989138228] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (7, 15)
[WARN] [1764462887.489137534] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (6, 15)
[WARN] [1764462887.989144963] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (5, 15)
[WARN] [1764462888.489221499] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (5, 16)
[WARN] [1764462888.989165343] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (5, 17)
[WARN] [1764462889.489164940] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (6, 17)
[WARN] [1764462889.989201691] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (7, 17)
[WARN] [1764462890.489199349] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (8, 17)
[WARN] [1764462890.989182886] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (9, 17)
[WARN] [1764462891.489279460] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (10, 17)
[WARN] [1764462891.989184788] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 17)
[WARN] [1764462892.489276347] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 18)
[WARN] [1764462892.989216968] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 19)
[WARN] [1764462893.489201941] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 20)
[WARN] [1764462893.989243023] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 21)
[WARN] [1764462894.489254901] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (12, 21)
[WARN] [1764462894.989265041] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 21)
[WARN] [1764462895.489265867] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 21)
[WARN] [1764462895.989260817] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 21)
[WARN] [1764462896.489282276] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 21)
[WARN] [1764462896.989365751] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 21)
[WARN] [1764462897.489298439] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 22)
[WARN] [1764462897.989282619] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 23)
[WARN] [1764462898.489331643] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 24)
[WARN] [1764462898.989327923] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 25)
[WARN] [1764462899.489309659] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 25)
[WARN] [1764462899.989322285] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 25)
[WARN] [1764462900.489350390] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 24)
[WARN] [1764462900.989335012] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 23)
[WARN] [1764462901.489361351] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 23)
[WARN] [1764462901.989357165] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 23)
[WARN] [1764462902.489382441] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 24)
[WARN] [1764462902.989353740] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 25)
[WARN] [1764462903.489373184] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (12, 25)
[WARN] [1764462903.989380518] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 25)
[WARN] [1764462904.489378023] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (10, 25)
[WARN] [1764462904.989404623] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (9, 25)
[WARN] [1764462905.489417808] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (9, 26)
[WARN] [1764462905.989407953] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (9, 27)
[WARN] [1764462906.489500225] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (10, 27)
[WARN] [1764462906.989509156] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (11, 27)
[WARN] [1764462907.489430901] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (12, 27)
[WARN] [1764462907.989523252] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 27)
[WARN] [1764462908.489459405] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 27)
[WARN] [1764462908.989460695] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 27)
[WARN] [1764462909.489453507] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 27)
[WARN] [1764462909.989461542] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 27)
[WARN] [1764462910.489554083] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (18, 27)
[WARN] [1764462910.989490766] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 27)
[WARN] [1764462911.489506203] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (20, 27)
[WARN] [1764462911.989492621] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 27)
[WARN] [1764462912.489487980] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (22, 27)
[WARN] [1764462912.989494852] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 27)
[WARN] [1764462913.489508065] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 26)
[WARN] [1764462913.989531415] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 25)
[WARN] [1764462914.489632907] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (22, 25)
[WARN] [1764462914.989627638] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 25)
[WARN] [1764462915.489544706] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 24)
[WARN] [1764462915.989603393] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 23)
[WARN] [1764462916.489549741] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 22)
[WARN] [1764462916.989575997] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 21)
[WARN] [1764462917.489586795] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (22, 21)
[WARN] [1764462917.989580535] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 21)
[WARN] [1764462918.489649321] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 20)
[WARN] [1764462918.989554925] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 19)
[WARN] [1764462919.489638607] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (22, 19)
[WARN] [1764462919.989609577] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 19)
[WARN] [1764462920.489622111] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 18)
[WARN] [1764462920.989608385] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 17)
[WARN] [1764462921.489639287] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (22, 17)
[WARN] [1764462921.989641562] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 17)
[WARN] [1764462922.489624791] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 16)
[WARN] [1764462922.989653458] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 15)
[WARN] [1764462923.489670331] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (24, 15)
[WARN] [1764462923.989656921] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 15)
[WARN] [1764462924.489762700] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 14)
[WARN] [1764462924.989773872] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 13)
[WARN] [1764462925.489778079] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 12)
[WARN] [1764462925.989745096] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 11)
[WARN] [1764462926.489682349] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 10)
[WARN] [1764462926.989720092] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (25, 9)
[WARN] [1764462927.489705626] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (24, 9)
[WARN] [1764462927.989704775] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (23, 9)
[WARN] [1764462928.489726671] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (22, 9)
[WARN] [1764462928.989817805] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 9)
[WARN] [1764462929.489824098] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (20, 9)
[WARN] [1764462929.989755998] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 9)
[WARN] [1764462930.489744314] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 8)
[WARN] [1764462930.989754875] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 7)
[WARN] [1764462931.489878779] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 6)
[WARN] [1764462931.989869882] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 5)
[WARN] [1764462932.489776067] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (18, 5)
[WARN] [1764462932.989876122] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 5)
[WARN] [1764462933.489790177] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 5)
[WARN] [1764462933.989791332] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 5)
[WARN] [1764462934.489809502] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 5)
[WARN] [1764462934.989921703] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 5)
[WARN] [1764462935.489823222] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 6)
[WARN] [1764462935.989830542] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (13, 7)
[WARN] [1764462936.489842379] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 7)
[WARN] [1764462936.989835561] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 7)
[WARN] [1764462937.489847231] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 7)
[WARN] [1764462937.989944911] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 7)
[WARN] [1764462938.489858256] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 8)
[WARN] [1764462938.989883013] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 9)
[WARN] [1764462939.489918522] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 9)
[WARN] [1764462939.989875808] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 9)
[WARN] [1764462940.489893109] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 10)
[WARN] [1764462940.990000168] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 11)
[WARN] [1764462941.489898424] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 11)
[WARN] [1764462941.989914898] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 11)
[WARN] [1764462942.489917739] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (18, 11)
[WARN] [1764462942.989922075] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 11)
[WARN] [1764462943.489925374] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 12)
[WARN] [1764462943.989914085] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 13)
[WARN] [1764462944.489951085] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (20, 13)
[WARN] [1764462944.989953252] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 13)
[WARN] [1764462945.489983393] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 14)
[WARN] [1764462945.989962052] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (21, 15)
[WARN] [1764462946.489991217] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (20, 15)
[WARN] [1764462946.989999984] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 15)
[WARN] [1764462947.490007767] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 16)
[WARN] [1764462947.989999700] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 17)
[WARN] [1764462948.489999121] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 18)
[WARN] [1764462948.990011538] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (19, 19)
[WARN] [1764462949.490108230] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (18, 19)
[WARN] [1764462949.990022315] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 19)
[WARN] [1764462950.490113165] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 18)
[WARN] [1764462950.990077245] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 17)
[WARN] [1764462951.490034970] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 16)
[WARN] [1764462951.990131257] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (17, 15)
[WARN] [1764462952.490135135] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (16, 15)
[WARN] [1764462952.990063718] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (15, 15)
[WARN] [1764462953.490071794] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 15)
[WARN] [1764462953.990073763] [cg_autonomous_navigator]: Não foi possível determinar a direção para o alvo (14, 14)
[INFO] [1764462954.490083297] [cg_autonomous_navigator]: Robô chegou ao alvo!
